Experiment ID,Drug,Bin [1 sec],Distance_moved [mm],Velocity [mm/s],Moving [s],Not_Moving [s]
06,Amiodarone_1F03,1:44:00-1:45:00,99.76714444444445,1.665006111111111,25.031111111111112,34.96888888888889
06,Amiodarone_1F03,1:45:00-1:46:00,95.94504444444445,1.599083,23.324444444444445,36.675555555555555
06,Amiodarone_1F03,1:46:00-1:47:00,101.85588888888888,1.6998643333333332,24.524444444444445,35.47555555555556
06,Amiodarone_1F03,1:47:00-1:48:00,89.83948888888888,1.4973255555555556,22.026666666666667,37.97333333333333
06,Amiodarone_1F03,1:48:00-1:49:00,84.28463333333333,1.4047453333333335,20.61777777777778,39.382222222222225
06,Amiodarone_1F03,1:49:00-1:50:00,73.6187411111111,1.2286187777777777,17.137777777777778,42.86222222222222
06,Amiodarone_1F03,1:50:00-1:51:00,12.642400222222223,0.21070703333333332,2.511111111111111,57.48888888888889
06,Amiodarone_1F03,1:51:00-1:52:00,6.812577666666667,0.1135428388888889,0.7111111111111111,59.28888888888889
06,Amiodarone_1F03,1:52:00-1:53:00,7.643686666666666,0.12756487777777775,1.4133333333333333,58.586666666666666
06,Amiodarone_1F03,1:53:00-1:54:00,12.522446333333333,0.20870710555555555,3.671111111111111,56.32888888888888
06,Amiodarone_1F03,1:54:00-1:55:00,10.950650222222222,0.18251087444444447,3.022222222222222,56.977777777777774
06,Amiodarone_1F03,1:55:00-1:56:00,4.231221222222222,0.07061461555555555,0.37333333333333335,59.626666666666665
06,Amiodarone_1F03,1:56:00-1:57:00,6.157178888888889,0.10261971111111112,0.5777777777777777,59.42222222222222
06,Amiodarone_1F03,1:57:00-1:58:00,3.5341066666666667,0.05890187777777778,0.4222222222222222,59.57777777777778
06,Amiodarone_1F03,1:58:00-1:59:00,7.539869777777778,0.12583225,1.1377777777777778,58.86222222222222
06,Amiodarone_1F03,1:59:00-2:00:00,10.391337777777776,0.17318886666666666,1.1688888888888889,58.83111111111111
06,Amiodarone_1F03,2:00:00-2:01:00,53.38755555555556,0.8909816666666666,11.12,48.88
06,Amiodarone_1F03,2:01:00-2:02:00,61.290775555555555,1.021515411111111,14.2,45.8
06,Amiodarone_1F03,2:02:00-2:03:00,64.46478888888889,1.0744126666666667,14.764444444444443,45.23555555555556
06,Amiodarone_1F03,2:03:00-2:04:00,80.43685555555555,1.3424046666666665,19.395555555555557,40.60444444444445
06,Amiodarone_1F03,2:04:00-2:05:00,79.78560999999999,1.3297587888888889,18.413333333333334,41.586666666666666
06,Amiodarone_1F03,2:05:00-2:06:00,80.82834444444444,1.3471384444444443,19.26222222222222,40.73777777777778
06,Amiodarone_1F03,2:06:00-2:07:00,78.45727777777778,1.3093685555555554,18.484444444444442,41.51555555555555
06,Amiodarone_1F03,2:07:00-2:08:00,77.43599288888888,1.2905998822222222,19.031111111111112,40.96888888888889
06,Amiodarone_1F03,2:08:00-2:09:00,72.98175644444444,1.21636257,17.16888888888889,42.83111111111111
06,Amiodarone_1F03,2:09:00-2:10:00,70.33443333333334,1.1738077777777778,16.32,43.68
06,Amiodarone_1F03,2:10:00-2:11:00,13.029885777777778,0.21716512333333332,2.1555555555555554,57.84444444444445
06,Amiodarone_1F03,2:11:00-2:12:00,18.474064444444444,0.3083115777777778,4.293333333333333,55.70666666666667
06,Amiodarone_1F03,2:12:00-2:13:00,17.994276111111112,0.2999043166666666,4.64,55.36
06,Amiodarone_1F03,2:13:00-2:14:00,15.632987444444446,0.26054972555555556,4.022222222222222,55.97777777777778
06,Amiodarone_1F03,2:14:00-2:15:00,10.776093888888889,0.17984131111111112,2.408888888888889,57.591111111111104
06,Amiodarone_1F03,2:15:00-2:16:00,5.591322777777778,0.09318873888888889,0.48444444444444446,59.51555555555555
06,Amiodarone_1F03,2:16:00-2:17:00,1.865556666666667,0.031092595555555554,0.0,60.0
06,Amiodarone_1F03,2:17:00-2:18:00,3.5391934444444444,0.05906536333333333,0.1688888888888889,59.83111111111111
06,Amiodarone_1F03,2:18:00-2:19:00,4.330507777777778,0.07217516666666667,0.24000000000000002,59.760000000000005
06,Amiodarone_1F03,2:19:00-2:20:00,4.223028,0.07038385555555556,0.10222222222222223,59.89777777777778
06,Amiodarone_1F03,2:20:00-2:21:00,61.861466666666665,1.032402,13.76,46.24
06,Amiodarone_1F03,2:21:00-2:22:00,76.70653333333333,1.2784427777777778,18.142222222222223,41.85777777777778
06,Amiodarone_1F03,2:22:00-2:23:00,78.35365555555556,1.3058946666666666,17.93777777777778,42.062222222222225
06,Amiodarone_1F03,2:23:00-2:24:00,86.65486666666668,1.4461767777777779,20.195555555555554,39.80444444444444
06,Amiodarone_1F03,2:24:00-2:25:00,80.28873333333334,1.338145,19.284444444444446,40.715555555555554
06,Amiodarone_1F03,2:25:00-2:26:00,74.45279444444445,1.242537111111111,17.724444444444444,42.275555555555556
06,Amiodarone_1F03,2:26:00-2:27:00,76.20681111111111,1.270114888888889,18.22222222222222,41.77777777777778
06,Amiodarone_1F03,2:27:00-2:28:00,75.66912444444444,1.2611519333333332,17.982222222222223,42.01777777777778
06,Amiodarone_1F03,2:28:00-2:29:00,66.47301111111112,1.109362888888889,14.528888888888888,45.471111111111114
06,Amiodarone_1F03,2:29:00-2:30:00,68.86850122222222,1.1478077977777776,16.68,43.32
06,Captopril_1F07,0:00:00-0:01:00,186.1175,3.10817125,37.85,22.03
06,Captopril_1F07,0:01:00-0:02:00,197.150125,3.2902225,42.66,17.34
06,Captopril_1F07,0:02:00-0:03:00,197.18175,3.2863625,42.75,17.25
06,Captopril_1F07,0:03:00-0:04:00,173.62324999999998,2.897585,39.565,20.435
06,Captopril_1F07,0:04:00-0:05:00,165.19,2.75316375,35.865,24.134999999999998
06,Captopril_1F07,0:05:00-0:06:00,157.73035,2.62883875,35.31,24.689999999999998
06,Captopril_1F07,0:06:00-0:07:00,144.852025,2.417425,31.815,28.185000000000002
06,Captopril_1F07,0:07:00-0:08:00,140.1960375,2.3366024999999997,30.575,29.425
06,Captopril_1F07,0:08:00-0:09:00,131.455175,2.19092,28.69,31.310000000000002
06,Captopril_1F07,0:09:00-0:10:00,96.097075,1.60375425,20.945,39.055
06,Captopril_1F07,0:10:00-0:11:00,85.544625,1.4257425,19.075,40.925
06,Captopril_1F07,0:11:00-0:12:00,76.8208125,1.2803454250000001,16.32,43.68
06,Captopril_1F07,0:12:00-0:13:00,85.4233175,1.425620125,18.645,41.355000000000004
06,Captopril_1F07,0:13:00-0:14:00,71.5279375,1.19213025,16.825,43.175
06,Captopril_1F07,0:14:00-0:15:00,74.0041875,1.23340325,16.445,43.555
06,Captopril_1F07,0:15:00-0:16:00,57.907762500000004,0.9664165,12.48,47.52
06,Captopril_1F07,0:16:00-0:17:00,51.51575125,0.8585956375,11.265,48.735
06,Captopril_1F07,0:17:00-0:18:00,63.24802375,1.055541125,13.09,46.91
06,Captopril_1F07,0:18:00-0:19:00,38.9628235,0.64937977,8.47,51.53
06,Captopril_1F07,0:19:00-0:20:00,36.0193125,0.60032225,7.41,52.59
06,Captopril_1F07,0:20:00-0:21:00,25.0795125,0.4185502,5.635,54.365
06,Captopril_1F07,0:21:00-0:22:00,28.803240625,0.48005368125000003,5.765,54.235
06,Captopril_1F07,0:22:00-0:23:00,25.66485875,0.427746775,5.0249999999999995,54.975
06,Captopril_1F07,0:23:00-0:24:00,22.72285025,0.3792192225,4.58,55.42
06,Captopril_1F07,0:24:00-0:25:00,18.88876375,0.31481306249999996,3.54,56.46
06,Captopril_1F07,0:25:00-0:26:00,14.608925375,0.24348236124999997,2.685,57.315
06,Captopril_1F07,0:26:00-0:27:00,12.202095,0.20364001249999997,1.6199999999999999,58.38
06,Captopril_1F07,0:27:00-0:28:00,17.6224075,0.29370673750000004,2.9949999999999997,57.005
06,Captopril_1F07,0:28:00-0:29:00,18.794611250000003,0.3134529,3.13,56.87
06,Captopril_1F07,0:29:00-0:30:00,14.468412,0.2413012,2.975,57.025
06,Captopril_1F07,0:30:00-0:31:00,8.53617575,0.14226958750000002,1.755,58.245
06,Captopril_1F07,0:31:00-0:32:00,1.7270862500000002,0.0288231975,0.055,59.945
06,Captopril_1F07,0:32:00-0:33:00,2.1713957500000003,0.0361899375,0.27,59.730000000000004
06,Captopril_1F07,0:33:00-0:34:00,1.020121125,0.017002016249999998,0.0,60.0
06,Captopril_1F07,0:34:00-0:35:00,1.948400875,0.03251673125,0.115,59.885
06,Captopril_1F07,0:35:00-0:36:00,1.860873875,0.03101455125,0.0,60.0
06,Captopril_1F07,0:36:00-0:37:00,5.4116595,0.090194305,0.44,59.56
06,Captopril_1F07,0:37:00-0:38:00,8.485126,0.1416075825,1.2149999999999999,58.785
06,Captopril_1F07,0:38:00-0:39:00,5.044526625,0.08407533625,0.29,59.71
06,Captopril_1F07,0:39:00-0:40:00,6.5571485,0.1092858675,0.335,59.665
06,Captopril_1F07,0:40:00-0:41:00,45.187275,0.75412675,9.55,50.45
06,Captopril_1F07,0:41:00-0:42:00,90.0545625,1.500908,18.415,41.585
06,Captopril_1F07,0:42:00-0:43:00,109.53812500000001,1.82807,25.685,34.315
06,Captopril_1F07,0:43:00-0:44:00,110.63188749999999,1.84386375,25.01,34.99
06,Captopril_1F07,0:44:00-0:45:00,110.783425,1.84639125,26.425,33.575
06,Captopril_1F07,0:45:00-0:46:00,130.7740625,2.1824775,31.71,28.29
06,Captopril_1F07,0:46:00-0:47:00,120.82703749999999,2.013785,28.0,32.0
06,Captopril_1F07,0:47:00-0:48:00,115.9716375,1.9328595,25.759999999999998,34.24
06,Captopril_1F07,0:48:00-0:49:00,102.759275,1.714940875,24.865,35.135
06,Captopril_1F07,0:49:00-0:50:00,95.4971,1.591619375,22.11,37.89
06,Captopril_1F07,0:50:00-0:51:00,19.841900000000003,0.33113975,3.06,56.94
06,Captopril_1F07,0:51:00-0:52:00,4.83479625,0.0806875875,0.29000000000000004,59.71
06,Captopril_1F07,0:52:00-0:53:00,4.05195,0.067532475,0.43,59.57
06,Captopril_1F07,0:53:00-0:54:00,3.697325625,0.061621930000000005,0.44,59.56
06,Captopril_1F07,0:54:00-0:55:00,3.5492586250000002,0.059233286249999996,0.11,59.89
06,Captopril_1F07,0:55:00-0:56:00,5.3177585,0.0886294125,0.34500000000000003,59.655
06,Captopril_1F07,0:56:00-0:57:00,6.37944,0.10646607500000001,0.42500000000000004,59.575
06,Captopril_1F07,0:57:00-0:58:00,8.0569475,0.1342824625,0.86,59.14
06,Captopril_1F07,0:58:00-0:59:00,7.32136375,0.12202260000000001,0.495,59.505
06,Captopril_1F07,0:59:00-1:00:00,6.7787475,0.11313000000000001,0.89,59.11
06,Captopril_1F07,1:00:00-1:01:00,47.587443750000006,0.79312475,9.995,50.004999999999995
06,Captopril_1F07,1:01:00-1:02:00,67.860475,1.131008625,14.915000000000001,45.085
06,Captopril_1F07,1:02:00-1:03:00,105.990075,1.7688597499999998,24.895,35.105
06,Captopril_1F07,1:03:00-1:04:00,106.0668,1.767780125,25.99,34.01
06,Captopril_1F07,1:04:00-1:05:00,118.94346250000001,1.98239125,29.94,30.06
06,Captopril_1F07,1:05:00-1:06:00,121.0789125,2.02067625,30.78,29.22
06,Captopril_1F07,1:06:00-1:07:00,133.5392625,2.2256533750000003,31.565,28.435
06,Captopril_1F07,1:07:00-1:08:00,121.08047499999999,2.02070425,28.665,31.335
06,Captopril_1F07,1:08:00-1:09:00,126.21861249999999,2.103645375,29.04,30.96
06,Captopril_1F07,1:09:00-1:10:00,108.9577375,1.815961875,25.025000000000002,34.975
06,Captopril_1F07,1:10:00-1:11:00,21.206775,0.3539185,3.935,56.065
06,Captopril_1F07,1:11:00-1:12:00,4.60435075,0.07673915249999999,0.645,59.355
06,Captopril_1F07,1:12:00-1:13:00,6.12421775,0.1020702825,1.04,58.96
06,Captopril_1F07,1:13:00-1:14:00,5.5160631250000005,0.0920571875,0.655,59.345
06,Captopril_1F07,1:14:00-1:15:00,7.37151975,0.122858625,0.88,59.12
06,Captopril_1F07,1:15:00-1:16:00,4.685180624999999,0.07808632374999999,0.74,59.26
06,Captopril_1F07,1:16:00-1:17:00,8.418704250000001,0.14049888875,1.465,58.535
06,Captopril_1F07,1:17:00-1:18:00,7.155883749999999,0.119264725,0.94,59.06
06,Captopril_1F07,1:18:00-1:19:00,12.613665125,0.2102279125,2.13,57.87
06,Captopril_1F07,1:19:00-1:20:00,11.316202500000001,0.1888557125,1.955,58.045
06,Captopril_1F07,1:20:00-1:21:00,57.5364125,0.9589394250000001,12.95,47.05
06,Captopril_1F07,1:21:00-1:22:00,72.17599,1.204541225,17.505000000000003,42.495000000000005
06,Captopril_1F07,1:22:00-1:23:00,89.5673,1.49278825,20.8,39.2
06,Captopril_1F07,1:23:00-1:24:00,109.30955,1.8218255,26.79,33.21
06,Captopril_1F07,1:24:00-1:25:00,123.033375,2.05329625,29.689999999999998,30.31
06,Captopril_1F07,1:25:00-1:26:00,113.649725,1.8941656249999999,26.965,33.035
06,Captopril_1F07,1:26:00-1:27:00,106.2051125,1.7700835000000001,25.875,34.125
06,Captopril_1F07,1:27:00-1:28:00,122.5755625,2.045655,30.525,29.474999999999998
06,Captopril_1F07,1:28:00-1:29:00,122.9236875,2.048731625,29.235,30.765
06,Captopril_1F07,1:29:00-1:30:00,109.65575000000001,1.82759625,26.805,33.195
06,Captopril_1F07,1:30:00-1:31:00,20.653705,0.3446878875,5.015000000000001,54.985
06,Captopril_1F07,1:31:00-1:32:00,3.7534894999999997,0.0625582875,0.49,59.51
06,Captopril_1F07,1:32:00-1:33:00,7.0639199999999995,0.117732,1.1400000000000001,58.86
06,Captopril_1F07,1:33:00-1:34:00,4.634237,0.07734040875,0.685,59.315
06,Captopril_1F07,1:34:00-1:35:00,4.3874699999999995,0.07312447999999999,0.255,59.745
06,Captopril_1F07,1:35:00-1:36:00,7.5317687499999995,0.1256971,0.9850000000000001,59.015
06,Captopril_1F07,1:36:00-1:37:00,8.688715625,0.1448119375,0.9650000000000001,59.035
06,Captopril_1F07,1:37:00-1:38:00,5.57426525,0.09290434625,0.845,59.155
06,Captopril_1F07,1:38:00-1:39:00,7.498236625,0.125137475,0.945,59.055
06,Captopril_1F07,1:39:00-1:40:00,7.2937899999999996,0.1215630625,0.83,59.17
06,Captopril_1F07,1:40:00-1:41:00,52.949349999999995,0.8824896625,11.155,48.845
06,Captopril_1F07,1:41:00-1:42:00,70.63341375,1.1787949125,16.225,43.775
06,Captopril_1F07,1:42:00-1:43:00,82.3438,1.372397625,20.134999999999998,39.865
06,Captopril_1F07,1:43:00-1:44:00,106.8227125,1.7803787500000001,26.97,33.03
06,Captopril_1F07,1:44:00-1:45:00,109.7802875,1.8321175,26.655,33.345
06,Captopril_1F07,1:45:00-1:46:00,118.5172875,1.9752885,29.905,30.095
06,Captopril_1F07,1:46:00-1:47:00,122.07525,2.03730375,31.865000000000002,28.134999999999998
06,Captopril_1F07,1:47:00-1:48:00,124.77087499999999,2.0795175,31.634999999999998,28.365
06,Captopril_1F07,1:48:00-1:49:00,123.86137500000001,2.0643575,29.83,30.169999999999998
06,Captopril_1F07,1:49:00-1:50:00,102.7844125,1.715358875,24.915,35.085
06,Captopril_1F07,1:50:00-1:51:00,20.5933225,0.343222,3.3150000000000004,56.685
06,Captopril_1F07,1:51:00-1:52:00,5.154999999999999,0.08591679875,0.13,59.87
06,Captopril_1F07,1:52:00-1:53:00,6.147787875000001,0.102600005,0.69,59.31
06,Captopril_1F07,1:53:00-1:54:00,10.16215125,0.1693693,1.505,58.495
06,Captopril_1F07,1:54:00-1:55:00,3.03298,0.050549725,0.065,59.935
06,Captopril_1F07,1:55:00-1:56:00,8.45817775,0.141157725,1.24,58.76
06,Captopril_1F07,1:56:00-1:57:00,5.0951505,0.08491919625,0.275,59.725
06,Captopril_1F07,1:57:00-1:58:00,5.8764488749999995,0.09794082500000001,0.515,59.485
06,Captopril_1F07,1:58:00-1:59:00,3.78601875,0.0631845625,0.155,59.845
06,Captopril_1F07,1:59:00-2:00:00,6.18759,0.103126495,0.45,59.55
06,Captopril_1F07,2:00:00-2:01:00,40.336383749999996,0.6731688375,7.73,52.27
06,Captopril_1F07,2:01:00-2:02:00,61.11975375,1.0186622625,13.389999999999999,46.61
06,Captopril_1F07,2:02:00-2:03:00,80.335542375,1.33892566375,19.705,40.295
06,Captopril_1F07,2:03:00-2:04:00,102.025849,1.70270087125,23.66,36.34
06,Captopril_1F07,2:04:00-2:05:00,96.3196875,1.60532775,23.11,36.89
06,Captopril_1F07,2:05:00-2:06:00,99.9171,1.665285375,24.105,35.894999999999996
06,Captopril_1F07,2:06:00-2:07:00,108.5081625,1.810886375,27.805,32.195
06,Captopril_1F07,2:07:00-2:08:00,119.802425,1.99671025,29.580000000000002,30.42
06,Captopril_1F07,2:08:00-2:09:00,106.5682125,1.7761375,26.265,33.735
06,Captopril_1F07,2:09:00-2:10:00,113.4754125,1.893780625,27.185,32.815
06,Captopril_1F07,2:10:00-2:11:00,18.083538750000002,0.301392175,3.76,56.24
06,Captopril_1F07,2:11:00-2:12:00,4.3028945,0.0718107425,0.41,59.59
06,Captopril_1F07,2:12:00-2:13:00,3.7621885,0.06270324625,0.375,59.625
06,Captopril_1F07,2:13:00-2:14:00,4.6949535000000004,0.07824937,0.3,59.7
06,Captopril_1F07,2:14:00-2:15:00,6.149704375,0.10263180250000001,0.49,59.51
06,Captopril_1F07,2:15:00-2:16:00,8.02064625,0.13367752875,0.9,59.1
06,Captopril_1F07,2:16:00-2:17:00,8.80510275,0.14675178875,1.1,58.9
06,Captopril_1F07,2:17:00-2:18:00,5.9571375,0.0994181125,0.46,59.54
06,Captopril_1F07,2:18:00-2:19:00,8.405581250000001,0.1400929875,0.7,59.3
06,Captopril_1F07,2:19:00-2:20:00,8.33462125,0.1389102875,0.8250000000000001,59.175
06,Captopril_1F07,2:20:00-2:21:00,51.27892,0.8557897,11.23,48.77
06,Captopril_1F07,2:21:00-2:22:00,78.04562999999999,1.3007623875,16.904999999999998,43.095
06,Captopril_1F07,2:22:00-2:23:00,86.2416375,1.437360425,20.655,39.345
06,Captopril_1F07,2:23:00-2:24:00,86.859560375,1.4495934375,20.105,39.895
06,Captopril_1F07,2:24:00-2:25:00,106.89332125,1.7815545624999998,25.91,34.09
06,Captopril_1F07,2:25:00-2:26:00,113.617175,1.896149625,26.16,33.84
06,Captopril_1F07,2:26:00-2:27:00,112.484625,1.87474125,27.795,32.205
06,Captopril_1F07,2:27:00-2:28:00,96.186775,1.60311375,23.305,36.695
06,Captopril_1F07,2:28:00-2:29:00,93.78073524999999,1.5650996987499999,21.495,38.505
06,Captopril_1F07,2:29:00-2:30:00,80.7176125,1.34529175,19.335,40.665
06,Control,0:00:00-0:01:00,134.91219999999998,2.2530431578947367,28.570526315789476,31.309473684210527
06,Control,0:01:00-0:02:00,148.44052631578947,2.4773126315789473,33.93263157894737,26.06736842105263
06,Control,0:02:00-0:03:00,143.61144947368422,2.393524857894737,33.33052631578947,26.669473684210526
06,Control,0:03:00-0:04:00,136.79409789473684,2.282945847368421,30.79368421052632,29.20631578947368
06,Control,0:04:00-0:05:00,123.54460684210527,2.059077747368421,27.42736842105263,32.572631578947366
06,Control,0:05:00-0:06:00,115.34957999999999,1.9224934736842103,26.145263157894735,33.85473684210526
06,Control,0:06:00-0:07:00,112.39836315789475,1.8758085789473684,25.477894736842103,34.52210526315789
06,Control,0:07:00-0:08:00,106.20806842105263,1.7701339999999999,22.829473684210527,37.17052631578947
06,Control,0:08:00-0:09:00,100.63071168421052,1.6771783684210526,20.730526315789472,39.269473684210524
06,Control,0:09:00-0:10:00,75.01785473684211,1.251967194736842,15.606315789473683,44.39368421052632
06,Control,0:10:00-0:11:00,63.235494473684206,1.0539247368421052,13.061052631578947,46.938947368421054
06,Control,0:11:00-0:12:00,57.78882831578947,0.9631487926315788,12.757894736842106,47.242105263157896
06,Control,0:12:00-0:13:00,55.06794473684211,0.9190244315789474,12.07157894736842,47.92842105263158
06,Control,0:13:00-0:14:00,53.62718121052632,0.8937866921052632,11.206315789473683,48.793684210526315
06,Control,0:14:00-0:15:00,54.68813263157895,0.9114690263157895,11.35578947368421,48.64421052631579
06,Control,0:15:00-0:16:00,51.42798326315789,0.8582782452631579,10.947368421052632,49.05263157894737
06,Control,0:16:00-0:17:00,42.963024631578946,0.7160501157894736,9.395789473684209,50.60421052631579
06,Control,0:17:00-0:18:00,41.36467721052632,0.690330494736842,8.888421052631578,51.11157894736842
06,Control,0:18:00-0:19:00,35.81659052631579,0.5969434036842105,7.661052631578947,52.33894736842105
06,Control,0:19:00-0:20:00,32.276494210526316,0.5379418126315789,6.770526315789473,53.229473684210525
06,Control,0:20:00-0:21:00,33.41020605263158,0.5575804931578947,6.890526315789473,53.10947368421053
06,Control,0:21:00-0:22:00,29.77917942105263,0.4963194936842105,6.1410526315789475,53.85894736842105
06,Control,0:22:00-0:23:00,29.040788263157896,0.48401393263157894,6.056842105263158,53.94315789473685
06,Control,0:23:00-0:24:00,30.137141578947368,0.5029564000000001,6.530526315789474,53.46947368421053
06,Control,0:24:00-0:25:00,26.766382894736843,0.44610686421052637,5.471578947368421,54.52842105263158
06,Control,0:25:00-0:26:00,24.93380947368421,0.41556315263157895,5.202105263157895,54.79789473684211
06,Control,0:26:00-0:27:00,25.500856842105264,0.4255810631578947,5.113684210526316,54.88631578947368
06,Control,0:27:00-0:28:00,24.165391157894735,0.4027558263157895,4.772631578947369,55.22736842105263
06,Control,0:28:00-0:29:00,20.31529142105263,0.33881422052631577,3.854736842105263,56.14526315789474
06,Control,0:29:00-0:30:00,22.484921421052633,0.3749986536842106,4.496842105263158,55.50315789473684
06,Control,0:30:00-0:31:00,18.698626842105263,0.31164375368421054,3.5705263157894738,56.42947368421053
06,Control,0:31:00-0:32:00,4.578347473684211,0.07640767894736841,0.4652631578947368,59.53473684210527
06,Control,0:32:00-0:33:00,3.90737652631579,0.06512297631578948,0.19157894736842107,59.80842105263157
06,Control,0:33:00-0:34:00,2.8703182631578947,0.047838573684210524,0.1368421052631579,59.863157894736844
06,Control,0:34:00-0:35:00,8.891776631578947,0.14839454789473686,2.054736842105263,57.945263157894736
06,Control,0:35:00-0:36:00,3.866296315789473,0.06443830105263158,0.3431578947368421,59.65684210526316
06,Control,0:36:00-0:37:00,6.519249578947369,0.10865434631578948,0.7031578947368422,59.29684210526316
06,Control,0:37:00-0:38:00,10.831980526315789,0.18077401052631578,1.6800000000000002,58.31999999999999
06,Control,0:38:00-0:39:00,10.342410000000001,0.1723738736842105,1.6842105263157894,58.31578947368421
06,Control,0:39:00-0:40:00,14.480669894736842,0.2413443526315789,2.6715789473684213,57.328421052631576
06,Control,0:40:00-0:41:00,64.82426157894736,1.081846052631579,13.701052631578946,46.29894736842105
06,Control,0:41:00-0:42:00,92.41464494736842,1.54024431,20.86315789473684,39.136842105263156
06,Control,0:42:00-0:43:00,98.60302631578948,1.6455784210526314,23.376842105263155,36.62315789473684
06,Control,0:43:00-0:44:00,106.80812631578947,1.7801373684210524,25.178947368421053,34.82105263157895
06,Control,0:44:00-0:45:00,104.98506842105263,1.7497526315789473,24.187368421052632,35.81263157894737
06,Control,0:45:00-0:46:00,103.02817894736842,1.71943,23.730526315789472,36.269473684210524
06,Control,0:46:00-0:47:00,104.61469473684211,1.743578157894737,24.029473684210526,35.97052631578948
06,Control,0:47:00-0:48:00,100.31305710526316,1.6718844789473686,23.61894736842105,36.381052631578946
06,Control,0:48:00-0:49:00,98.76701684210526,1.6483152010526316,22.72,37.28
06,Control,0:49:00-0:50:00,93.96716842105263,1.5661192631578948,22.77263157894737,37.22736842105263
06,Control,0:50:00-0:51:00,24.04294105263158,0.40125072631578945,4.812631578947368,55.18736842105263
06,Control,0:51:00-0:52:00,10.189598263157894,0.17005344842105263,1.568421052631579,58.43157894736842
06,Control,0:52:00-0:53:00,13.57733452631579,0.22628863105263156,2.7157894736842105,57.284210526315796
06,Control,0:53:00-0:54:00,18.25418515789474,0.30423612842105263,3.6231578947368424,56.376842105263165
06,Control,0:54:00-0:55:00,22.415135263157893,0.37408422684210524,4.968421052631579,55.031578947368416
06,Control,0:55:00-0:56:00,25.008501526315786,0.41680768421052633,5.313684210526316,54.68631578947368
06,Control,0:56:00-0:57:00,28.306338052631578,0.4724022847368421,6.313684210526316,53.68631578947368
06,Control,0:57:00-0:58:00,27.994347,0.46657204052631573,6.1557894736842105,53.844210526315784
06,Control,0:58:00-0:59:00,29.225852263157897,0.4870969436842105,6.538947368421052,53.461052631578944
06,Control,0:59:00-1:00:00,27.971019473684212,0.4668063947368421,6.12421052631579,53.87578947368421
06,Control,1:00:00-1:01:00,79.17486157894737,1.3195804105263158,17.408421052631578,42.59157894736842
06,Control,1:01:00-1:02:00,95.132701,1.5855453526315788,21.54105263157895,38.45894736842106
06,Control,1:02:00-1:03:00,103.41884210526317,1.7259484736842108,24.713684210526317,35.28631578947369
06,Control,1:03:00-1:04:00,108.43243684210526,1.8072045263157894,25.76421052631579,34.235789473684214
06,Control,1:04:00-1:05:00,116.55504736842106,1.942583157894737,26.840000000000003,33.16
06,Control,1:05:00-1:06:00,110.45434210526317,1.8433623684210527,25.61894736842105,34.381052631578946
06,Control,1:06:00-1:07:00,108.91419473684212,1.8152372631578948,25.286315789473683,34.71368421052632
06,Control,1:07:00-1:08:00,112.75753684210527,1.881801789473684,25.458947368421054,34.54105263157894
06,Control,1:08:00-1:09:00,105.93913684210526,1.765652105263158,24.60421052631579,35.39578947368421
06,Control,1:09:00-1:10:00,95.6046157894737,1.5934113157894736,22.19578947368421,37.804210526315785
06,Control,1:10:00-1:11:00,22.328401578947368,0.3726368315789474,4.341052631578948,55.65894736842105
06,Control,1:11:00-1:12:00,5.572245,0.09287062842105263,0.608421052631579,59.39157894736842
06,Control,1:12:00-1:13:00,12.16838247368421,0.2028063763157895,1.9894736842105265,58.01052631578948
06,Control,1:13:00-1:14:00,20.364545684210526,0.3398620194736842,4.094736842105263,55.90526315789474
06,Control,1:14:00-1:15:00,18.908352157894736,0.31513936421052635,3.7915789473684214,56.20842105263158
06,Control,1:15:00-1:16:00,20.17026594736842,0.33617136947368426,4.261052631578947,55.73894736842105
06,Control,1:16:00-1:17:00,20.675978631578946,0.34505936526315795,4.143157894736842,55.856842105263155
06,Control,1:17:00-1:18:00,25.975672789473684,0.43292825052631584,5.355789473684211,54.64421052631579
06,Control,1:18:00-1:19:00,27.85648305263158,0.4642747157894737,5.865263157894737,54.13473684210526
06,Control,1:19:00-1:20:00,31.46968363157895,0.5251952989473684,7.172631578947368,52.82736842105263
06,Control,1:20:00-1:21:00,82.20109473684211,1.3700178421052631,17.71578947368421,42.28421052631579
06,Control,1:21:00-1:22:00,89.48474210526315,1.4934026842105264,20.294736842105262,39.705263157894734
06,Control,1:22:00-1:23:00,102.89914736842104,1.7149856842105262,23.170526315789473,36.82947368421053
06,Control,1:23:00-1:24:00,105.2741947368421,1.7545685263157893,25.149473684210523,34.85052631578947
06,Control,1:24:00-1:25:00,102.85838421052631,1.7165951578947367,24.338947368421053,35.66105263157895
06,Control,1:25:00-1:26:00,101.38977368421052,1.6898304736842107,23.061052631578946,36.938947368421054
06,Control,1:26:00-1:27:00,109.44331052631578,1.8240556842105262,25.216842105263158,34.78315789473684
06,Control,1:27:00-1:28:00,108.71677894736843,1.8143652631578948,26.42105263157895,33.578947368421055
06,Control,1:28:00-1:29:00,107.90320526315789,1.7983883684210527,25.490526315789474,34.509473684210526
06,Control,1:29:00-1:30:00,111.3933842105263,1.8565547368421054,25.53263157894737,34.46736842105263
06,Control,1:30:00-1:31:00,28.16118947368421,0.4699797894736842,5.454736842105263,54.54526315789473
06,Control,1:31:00-1:32:00,9.659135263157895,0.16098556315789475,1.2505263157894735,58.74947368421053
